Tm,home_team,away_team,inning,player_name,pitcher,home_score,away_score,game_pk
6860,SF,LAA,1,"Whisenhunt, Carson",687931,0,1,823194
6861,SF,LAA,1,"Whisenhunt, Carson",687931,0,1,823194
6862,SF,LAA,1,"Whisenhunt, Carson",687931,0,1,823194
6863,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6864,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6865,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6866,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6867,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6868,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6869,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6870,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6871,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6872,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6873,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6874,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6875,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6876,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6877,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6878,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6879,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6880,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6881,SF,LAA,1,"Whisenhunt, Carson",687931,0,0,823194
6882,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6883,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6884,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6885,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6886,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6887,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6888,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6889,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6890,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6891,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6892,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6893,STL,CIN,1,"Abbott, Andrew",671096,0,0,823028
6894,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6895,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6896,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6897,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6898,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6899,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6900,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6901,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6902,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6903,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6904,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6905,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6906,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6907,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6908,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6909,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6910,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6911,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6912,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6913,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6914,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6915,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6916,STL,CIN,1,"Leahy, Kyle",681517,0,0,823028
6917,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6918,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6919,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6920,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6921,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6922,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6923,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6924,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6925,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6926,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6927,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6928,TB,CLE,1,"Messick, Parker",800048,0,0,822950
6929,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6930,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6931,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6932,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6933,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6934,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6935,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6936,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6937,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6938,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6939,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6940,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6941,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6942,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6943,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6944,TB,CLE,1,"Rasmussen, Drew",656876,0,0,822950
6945,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6946,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6947,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6948,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6949,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6950,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6951,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6952,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6953,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6954,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6955,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6956,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6957,TEX,SEA,1,"Gilbert, Logan",669302,1,0,822870
6958,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6959,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6960,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6961,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6962,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6963,TEX,SEA,1,"Gilbert, Logan",669302,0,0,822870
6964,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6965,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6966,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6967,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6968,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6969,TEX,SEA,1,"deGrom, Jacob",594798,0,0,822870
6970,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6971,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6972,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6973,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6974,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6975,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6976,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6977,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6978,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6979,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6980,WSH,AZ,1,"Drake, Kohl",684442,0,1,822706
6981,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6982,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6983,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6984,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6985,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6986,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6987,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6988,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6989,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6990,WSH,AZ,1,"Mikolas, Miles",571945,0,1,822706
6991,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6992,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6993,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6994,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6995,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6996,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6997,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6998,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
6999,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
7000,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
7001,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
7002,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
7003,WSH,AZ,1,"Mikolas, Miles",571945,0,0,822706
7004,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7005,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7006,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7007,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7008,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7009,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7010,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7011,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7012,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7013,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7014,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7015,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7016,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7017,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7018,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7019,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7020,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7021,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7022,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7023,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7024,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7025,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7026,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7027,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7028,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7029,BAL,ATL,1,"Elder, Bryce",693821,0,0,824811
7030,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7031,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7032,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7033,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7034,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7035,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7036,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7037,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7038,BAL,ATL,1,"Young, Brandon",687064,0,0,824811
7039,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7040,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7041,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7042,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7043,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7044,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7045,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7046,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7047,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7048,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7049,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7050,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7051,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7052,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7053,BOS,TOR,1,"Cease, Dylan",656302,0,0,824734
7054,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7055,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7056,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7057,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7058,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7059,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7060,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7061,BOS,TOR,1,"Gray, Sonny",543243,0,0,824734
7062,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7063,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7064,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7065,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7066,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7067,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7068,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7069,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7070,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7071,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7072,CWS,HOU,1,"Brown, Hunter",686613,0,0,824571
7073,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7074,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7075,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7076,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7077,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7078,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7079,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7080,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7081,CWS,HOU,1,"Burke, Sean",680732,0,0,824571
7082,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7083,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7084,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7085,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7086,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7087,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7088,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7089,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7090,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7091,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7092,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7093,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7094,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7095,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7096,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7097,DET,KC,1,"Wacha, Michael",608379,0,0,824244
7098,DET,KC,1,"Mize, Casey",663554,0,0,824244
7099,DET,KC,1,"Mize, Casey",663554,0,0,824244
7100,DET,KC,1,"Mize, Casey",663554,0,0,824244
7101,DET,KC,1,"Mize, Casey",663554,0,0,824244
7102,DET,KC,1,"Mize, Casey",663554,0,0,824244
7103,DET,KC,1,"Mize, Casey",663554,0,0,824244
7104,DET,KC,1,"Mize, Casey",663554,0,0,824244
7105,DET,KC,1,"Mize, Casey",663554,0,0,824244
